Product Name,Company,Export Country,Date,Units Sold,unit_price,Profit per unit,Export Value,Destination Port,Transportation Mode,Profit,Country,Latitude,Longitude
Cocoa,Nigerian Export Promotion Council (NEPC),Germany,2021-06-30,741,29609.45,7089.59,21940602.45,Port Harcourt,Sea,209918860.62550002,Germany,51.165691,10.451526
Palm Oil,Nigeria Agro Export Company,Denmark,2020-11-02,469,28403.99,4747.66,13321471.31,Port Harcourt,Sea,134852487.1634,Denmark,56.2563,9.568083
Palm Oil,Prime Agro Exports Nigeria Limited,Italy,2022-08-03,796,49695.31,6588.39,39557466.76,Warri,Sea,327412083.4509,Italy,41.890238,12.496365
Cocoa,Nigeria Agro Export Company,Sweden,2020-12-07,464,17947.18,4171.95,8327491.52,Lagos,Sea,74874737.601,Sweden,59.334732,18.057936
Sesame,Agro Export Nigeria Ltd,Netherlands,2021-12-23,228,41382.33,6303.59,9435171.24,Lagos,Sea,260857241.5647,Netherlands,52.377956,4.897976
Rubber,Nigerian Export Promotion Council (NEPC),France,2021-03-20,262,13664.69,7725.31,3580148.78,Warri,Sea,105563966.3039,France,48.856614,2.352221
Cashew,Agro Allied Exporters Nigeria Limited,Sweden,2023-12-29,768,39606.64,7529.98,30417899.52,Lagos,Sea,298237207.0672,Sweden,59.334732,18.057936
Rubber,Solid Agro Nigeria Limited,Austria,2023-01-07,433,45138.76,8830.96,19545083.08,Calabar,Sea,398618584.0096,Austria,47.516236,14.550072
Cocoa,Nigerian Export Promotion Council (NEPC),Austria,2021-12-14,605,32275.27,4331.41,19526538.35,Lagos,Sea,139797427.2307,Austria,47.516236,14.550072
Plantain,Greenfield Agro Exporters Nigeria Limited,France,2021-11-22,340,32039.53,4656.61,10893440.2,Port Harcourt,Sea,149195595.79329997,France,48.856614,2.352221
Cassava,Solid Agro Nigeria Limited,Denmark,2021-06-01,501,39715.39,6170.93,19897410.39,Calabar,Sea,245080891.61270002,Denmark,56.2563,9.568083
Ginger,Nigerian Export Promotion Council (NEPC),Spain,2022-06-29,105,47676.69,6392.49,5006052.45,Lagos,Sea,304772764.0581,Spain,40.463831,-3.749225
Sesame,Prime Agro Exports Nigeria Limited,Austria,2021-12-04,220,18365.32,9655.52,4040370.4,Calabar,Sea,177326714.5664,Austria,47.516236,14.550072
Cassava,Agriplus Nigeria Limited,Denmark,2022-02-01,516,35244.87,6455.99,18186352.92,Lagos,Sea,227540528.27130002,Denmark,56.2563,9.568083
Cashew,Farmgate Nigeria Limited,France,2020-01-11,204,22765.81,5848.05,4644225.24,Lagos,Sea,133135595.17050001,France,48.856614,2.352221
Cashew,Golden Farms Nigeria Limited,Spain,2021-02-12,359,19044.29,6879.43,6836900.11,Lagos,Sea,131013859.95470001,Spain,40.463831,-3.749225
Cashew,Nigeria Agro Export Company,Austria,2022-11-24,509,37586.95,3011.25,19131757.55,Lagos,Sea,113183703.18749999,Austria,47.516236,14.550072
Plantain,Nigeria Agro Export Company,Switzerland,2023-12-08,893,39070.74,3989.22,34890170.82,Lagos,Sea,155861777.42279997,Switzerland,46.818188,8.2275
Rubber,Farmgate Nigeria Limited,Austria,2021-10-13,210,16164.04,5948.16,3394448.4,Lagos,Sea,96146296.1664,Austria,47.516236,14.550072
Palm Oil,Prime Agro Exports Nigeria Limited,France,2020-12-13,906,42689.17,3042.07,38676388.02,Lagos,Sea,129863443.3819,France,48.856614,2.352221
Rubber,Farmgate Nigeria Limited,Denmark,2022-06-26,911,31182.01,7840.19,28406811.11,Warri,Sea,244472882.98189998,Denmark,56.2563,9.568083
Cocoa,Prime Agro Exports Nigeria Limited,France,2023-12-09,800,44815.63,8719.48,35852504.0,Warri,Sea,390768989.47239995,France,48.856614,2.352221
Palm Oil,Greenfield Agro Exporters Nigeria Limited,France,2023-07-31,662,29217.41,4929.24,19341925.42,Warri,Sea,144019626.0684,France,48.856614,2.352221
Cashew,Prime Agro Exports Nigeria Limited,Belgium,2022-04-14,969,18970.62,4948.69,18382530.78,Lagos,Sea,93879717.48779999,Belgium,50.508308,4.351728
Ginger,Nigeria Agro Export Company,Sweden,2022-04-08,315,30068.36,5296.72,9471533.4,Lagos,Sea,159263683.77920002,Sweden,59.334732,18.057936
Plantain,Nigeria Agro Export Company,Switzerland,2022-06-24,708,30535.43,9607.32,21619084.44,Port Harcourt,Sea,293363647.3476,Switzerland,46.818188,8.2275
Cashew,Agriplus Nigeria Limited,Italy,2023-09-22,287,16862.17,4233.25,4839442.79,Port Harcourt,Sea,71381781.15249999,Italy,41.890238,12.496365
Ginger,Agriplus Nigeria Limited,Netherlands,2022-01-27,563,41130.94,6706.05,23156719.22,Lagos,Sea,275826140.18700004,Netherlands,52.377956,4.897976
Cocoa,Agro Allied Exporters Nigeria Limited,Germany,2022-02-12,778,24299.4,7503.95,18904933.2,Lagos,Sea,182341482.63,Germany,51.165691,10.451526
Palm Oil,Agro Allied Exporters Nigeria Limited,Switzerland,2020-01-05,289,42097.15,6008.62,12166076.35,Lagos,Sea,252945777.433,Switzerland,46.818188,8.2275
Sesame,Prime Agro Exports Nigeria Limited,Netherlands,2023-08-08,272,14549.25,7569.65,3957396.0,Port Harcourt,Sea,110132730.26249999,Netherlands,52.377956,4.897976
Cassava,Nigeria Agro Export Company,Germany,2020-07-02,690,32888.27,8503.97,22692906.3,Lagos,Sea,279680861.43189996,Germany,51.165691,10.451526
Cocoa,Solid Agro Nigeria Limited,France,2022-08-10,248,47005.31,9451.99,11657316.88,Lagos,Sea,444293720.06689996,France,48.856614,2.352221
Palm Oil,Agro Export Nigeria Ltd,France,2023-12-15,733,33421.87,2554.29,24498230.71,Port Harcourt,Sea,85369148.3223,France,48.856614,2.352221
Sesame,Agro Export Nigeria Ltd,Belgium,2021-12-22,291,46984.32,3639.36,13672437.12,Lagos,Sea,170992854.8352,Belgium,50.508308,4.351728
Ginger,Nigerian Export Promotion Council (NEPC),Austria,2020-12-02,295,37960.85,4804.02,11198450.75,Warri,Sea,182364682.617,Austria,47.516236,14.550072
Plantain,Nigeria Agro Export Company,Denmark,2023-11-22,507,38930.96,9986.2,19737996.72,Warri,Sea,388772352.75200003,Denmark,56.2563,9.568083
Palm Oil,Farmgate Nigeria Limited,Switzerland,2021-06-09,666,16418.88,5763.85,10934974.08,Lagos,Sea,94635961.488,Switzerland,46.818188,8.2275
Rubber,Greenfield Agro Exporters Nigeria Limited,Netherlands,2020-01-19,924,12339.82,6441.71,11401993.68,Calabar,Sea,79489541.8922,Netherlands,52.377956,4.897976
Ginger,Agro Allied Exporters Nigeria Limited,Italy,2020-11-13,419,11329.85,3545.89,4747207.15,Lagos,Sea,40174401.8165,Italy,41.890238,12.496365
Palm Oil,Nigerian Export Promotion Council (NEPC),Spain,2023-03-03,913,30290.13,9751.19,27654888.69,Lagos,Sea,295364812.7547,Spain,40.463831,-3.749225
Ginger,Agriplus Nigeria Limited,Belgium,2022-10-06,710,30593.52,8558.98,21721399.2,Lagos,Sea,261849325.8096,Belgium,50.508308,4.351728
Cassava,Agro Allied Exporters Nigeria Limited,Germany,2022-07-27,142,28251.37,7796.85,4011694.54,Lagos,Sea,220271694.1845,Germany,51.165691,10.451526
Rubber,Golden Farms Nigeria Limited,Netherlands,2022-10-24,291,24012.91,8318.99,6987756.81,Lagos,Sea,199763158.1609,Netherlands,52.377956,4.897976
Cocoa,Agro Allied Exporters Nigeria Limited,Switzerland,2023-11-16,410,33864.48,7060.48,13884436.8,Lagos,Sea,239099483.7504,Switzerland,46.818188,8.2275
Cocoa,Nigerian Export Promotion Council (NEPC),Sweden,2020-03-30,941,27078.72,4676.04,25481075.52,Lagos,Sea,126621177.8688,Sweden,59.334732,18.057936
Cassava,Nigeria Agro Export Company,Denmark,2022-11-08,323,41562.66,7492.8,13424739.18,Lagos,Sea,311420698.84800005,Denmark,56.2563,9.568083
Sesame,Solid Agro Nigeria Limited,Italy,2022-11-25,662,33103.72,8786.6,21914662.64,Port Harcourt,Sea,290869146.152,Italy,41.890238,12.496365
Ginger,Farmgate Nigeria Limited,Netherlands,2021-05-10,568,37507.87,4346.03,21304470.16,Lagos,Sea,163010328.2561,Netherlands,52.377956,4.897976
Plantain,Solid Agro Nigeria Limited,Netherlands,2021-05-27,794,38459.71,6427.82,30537009.74,Lagos,Sea,247212093.13219997,Netherlands,52.377956,4.897976
Sesame,Agro Allied Exporters Nigeria Limited,Germany,2020-09-25,545,36328.03,9914.95,19798776.35,Lagos,Sea,360190601.0485,Germany,51.165691,10.451526
Cassava,Agro Export Nigeria Ltd,Italy,2022-09-10,778,49985.86,8415.43,38888999.08,Warri,Sea,420652505.8198,Italy,41.890238,12.496365
Cashew,Solid Agro Nigeria Limited,Denmark,2022-05-22,930,37216.61,4076.71,34611447.3,Warri,Sea,151721326.1531,Denmark,56.2563,9.568083
Palm Oil,Prime Agro Exports Nigeria Limited,Switzerland,2020-05-04,193,31525.28,7795.99,6084379.04,Warri,Sea,245770767.62719998,Switzerland,46.818188,8.2275
Rubber,Prime Agro Exports Nigeria Limited,Belgium,2023-11-09,131,33882.16,5708.85,4438562.96,Lagos,Sea,193428169.11600003,Belgium,50.508308,4.351728
Cassava,Golden Farms Nigeria Limited,Spain,2023-12-03,634,24679.19,3215.36,15646606.46,Lagos,Sea,79352480.3584,Spain,40.463831,-3.749225
Sesame,Farmgate Nigeria Limited,Austria,2021-01-21,377,28535.67,6210.24,10757947.59,Warri,Sea,177213359.26079997,Austria,47.516236,14.550072
Plantain,Agro Allied Exporters Nigeria Limited,Switzerland,2023-01-28,761,38066.85,6557.5,28968872.85,Lagos,Sea,249623368.875,Switzerland,46.818188,8.2275
Plantain,Agro Export Nigeria Ltd,Netherlands,2021-03-30,522,22143.33,3932.05,11558818.26,Warri,Sea,87068680.7265,Netherlands,52.377956,4.897976
Palm Oil,Solid Agro Nigeria Limited,Sweden,2021-02-13,726,24759.94,3878.78,17975716.44,Lagos,Sea,96038360.0732,Sweden,59.334732,18.057936
Rubber,Golden Farms Nigeria Limited,Switzerland,2022-05-10,221,37345.15,7906.31,8253278.15,Warri,Sea,295262332.89650005,Switzerland,46.818188,8.2275
Sesame,Nigerian Export Promotion Council (NEPC),Italy,2023-11-17,909,12986.58,5787.44,11804801.22,Lagos,Sea,75159052.5552,Italy,41.890238,12.496365
Cashew,Solid Agro Nigeria Limited,Denmark,2021-01-17,108,37249.78,4225.05,4022976.24,Port Harcourt,Sea,157382182.989,Denmark,56.2563,9.568083
Palm Oil,Nigeria Agro Export Company,Sweden,2022-03-12,421,30096.76,2841.69,12670735.96,Lagos,Sea,85525661.9244,Sweden,59.334732,18.057936
Plantain,Greenfield Agro Exporters Nigeria Limited,Austria,2020-01-08,619,13079.61,2337.43,8096278.59,Lagos,Sea,30572672.8023,Austria,47.516236,14.550072
Cocoa,Golden Farms Nigeria Limited,Spain,2023-10-23,657,42148.94,5773.97,27691853.58,Calabar,Sea,243366715.09180003,Spain,40.463831,-3.749225
Cocoa,Golden Farms Nigeria Limited,Austria,2022-12-06,285,15478.05,4402.63,4411244.25,Calabar,Sea,68144127.27149999,Austria,47.516236,14.550072
Plantain,Nigerian Export Promotion Council (NEPC),Denmark,2021-02-09,564,41667.73,8576.44,23500599.72,Lagos,Sea,357360786.28120005,Denmark,56.2563,9.568083
Rubber,Solid Agro Nigeria Limited,Sweden,2021-04-28,855,40697.77,3184.83,34796593.35,Lagos,Sea,129615478.82909998,Sweden,59.334732,18.057936
Cashew,Agriplus Nigeria Limited,Switzerland,2021-03-17,988,34090.05,6763.49,33680969.4,Lagos,Sea,230567712.2745,Switzerland,46.818188,8.2275
Rubber,Agro Export Nigeria Ltd,Italy,2022-11-17,430,11566.78,7435.68,4973715.4,Lagos,Sea,86006874.71040002,Italy,41.890238,12.496365
Plantain,Solid Agro Nigeria Limited,Austria,2023-03-07,655,14925.52,7623.92,9776215.6,Lagos,Sea,113790970.4384,Austria,47.516236,14.550072
Sesame,Nigerian Export Promotion Council (NEPC),Denmark,2020-12-07,646,38364.15,9462.15,24783240.9,Calabar,Sea,363007341.9225,Denmark,56.2563,9.568083
Sesame,Agriplus Nigeria Limited,Denmark,2023-10-28,859,43851.61,6799.28,37668532.99,Port Harcourt,Sea,298159374.8408,Denmark,56.2563,9.568083
Cassava,Nigeria Agro Export Company,Switzerland,2021-05-18,347,42921.85,8708.69,14893881.95,Warri,Sea,373793085.8765,Switzerland,46.818188,8.2275
Ginger,Nigeria Agro Export Company,Germany,2021-12-30,823,44241.93,3183.41,36411108.39,Lagos,Sea,140840202.3813,Germany,51.165691,10.451526
Rubber,Prime Agro Exports Nigeria Limited,France,2021-08-14,217,34216.05,9912.43,7424882.85,Lagos,Sea,339164200.5015,France,48.856614,2.352221
Cassava,Golden Farms Nigeria Limited,Germany,2021-06-09,862,10713.54,4852.22,9235071.48,Lagos,Sea,51984453.058800004,Germany,51.165691,10.451526
Palm Oil,Agro Export Nigeria Ltd,Netherlands,2022-07-13,324,21715.79,5623.25,7035915.96,Warri,Sea,122113316.1175,Netherlands,52.377956,4.897976
Cocoa,Farmgate Nigeria Limited,Sweden,2023-09-26,250,39171.51,5314.78,9792877.5,Port Harcourt,Sea,208187957.9178,Sweden,59.334732,18.057936
Sesame,Agro Allied Exporters Nigeria Limited,Switzerland,2020-02-06,764,43203.73,8734.57,33007649.72,Warri,Sea,377366003.9461,Switzerland,46.818188,8.2275
Rubber,Nigeria Agro Export Company,Germany,2021-10-14,789,45177.74,7969.12,35645236.86,Lagos,Sea,360026831.38879997,Germany,51.165691,10.451526
Cashew,Prime Agro Exports Nigeria Limited,Switzerland,2021-10-05,388,14002.05,7799.02,5432795.4,Lagos,Sea,109202267.991,Switzerland,46.818188,8.2275
Rubber,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-04-03,563,21775.76,2517.02,12259752.88,Lagos,Sea,54810023.4352,Denmark,56.2563,9.568083
Cassava,Golden Farms Nigeria Limited,Austria,2021-02-12,793,45126.35,5472.16,35785195.55,Lagos,Sea,246938607.41599998,Austria,47.516236,14.550072
Plantain,Golden Farms Nigeria Limited,France,2023-12-03,685,48325.91,2197.46,33103248.35,Port Harcourt,Sea,106194254.1886,France,48.856614,2.352221
Sesame,Nigeria Agro Export Company,Sweden,2021-01-06,649,33652.55,2030.3,21840504.95,Lagos,Sea,68324772.265,Sweden,59.334732,18.057936
Ginger,Prime Agro Exports Nigeria Limited,Switzerland,2020-02-08,459,30252.46,2958.05,13885879.14,Port Harcourt,Sea,89488289.303,Switzerland,46.818188,8.2275
Ginger,Farmgate Nigeria Limited,Sweden,2023-12-24,457,16150.42,9986.08,7380741.94,Calabar,Sea,161279386.1536,Sweden,59.334732,18.057936
Plantain,Agro Allied Exporters Nigeria Limited,Switzerland,2021-08-01,473,30671.94,7740.41,14507827.62,Lagos,Sea,237413391.09539998,Switzerland,46.818188,8.2275
Rubber,Golden Farms Nigeria Limited,Italy,2022-11-25,709,25837.66,7576.26,18318900.94,Calabar,Sea,195752829.95160002,Italy,41.890238,12.496365
Sesame,Golden Farms Nigeria Limited,Italy,2021-02-21,414,42114.2,5486.61,17435278.8,Lagos,Sea,231064190.86199996,Italy,41.890238,12.496365
Sesame,Nigerian Export Promotion Council (NEPC),Italy,2022-08-06,476,14011.07,5099.37,6669269.32,Calabar,Sea,71447630.02589999,Italy,41.890238,12.496365
Plantain,Nigeria Agro Export Company,Austria,2022-02-07,394,46216.74,4748.54,18209395.56,Lagos,Sea,219462038.5596,Austria,47.516236,14.550072
Cashew,Agriplus Nigeria Limited,Germany,2022-09-13,823,27043.87,3741.34,22257105.01,Lagos,Sea,101180312.5858,Germany,51.165691,10.451526
Rubber,Nigerian Export Promotion Council (NEPC),Spain,2020-02-08,143,16022.18,6105.63,2291171.74,Calabar,Sea,97825502.8734,Spain,40.463831,-3.749225
Sesame,Solid Agro Nigeria Limited,France,2020-01-24,594,32943.76,2699.9,19568593.44,Warri,Sea,88944857.62400001,France,48.856614,2.352221
Sesame,Greenfield Agro Exporters Nigeria Limited,Germany,2021-12-27,263,33990.48,8787.78,8939496.24,Lagos,Sea,298700860.33440006,Germany,51.165691,10.451526
Rubber,Farmgate Nigeria Limited,France,2020-12-27,401,23465.06,6456.01,9409489.06,Lagos,Sea,151490662.0106,France,48.856614,2.352221
Cassava,Prime Agro Exports Nigeria Limited,Netherlands,2020-03-26,534,15831.82,3835.13,8454191.88,Port Harcourt,Sea,60717087.8366,Netherlands,52.377956,4.897976
Ginger,Greenfield Agro Exporters Nigeria Limited,Austria,2022-11-22,129,18817.41,4803.29,2427445.89,Lagos,Sea,90385477.2789,Austria,47.516236,14.550072
Cassava,Agriplus Nigeria Limited,Denmark,2023-04-11,398,14862.53,2323.59,5915286.94,Lagos,Sea,34534426.08270001,Denmark,56.2563,9.568083
Cassava,Nigeria Agro Export Company,Austria,2022-09-12,512,27999.61,8423.8,14335800.32,Lagos,Sea,235863114.718,Austria,47.516236,14.550072
Ginger,Agro Export Nigeria Ltd,Austria,2022-11-04,787,35424.54,7667.6,27879112.98,Lagos,Sea,271621202.90400004,Austria,47.516236,14.550072
Cassava,Solid Agro Nigeria Limited,Spain,2020-04-26,566,10637.35,3020.33,6020740.1,Calabar,Sea,32128307.3255,Spain,40.463831,-3.749225
Ginger,Solid Agro Nigeria Limited,France,2023-06-13,891,35087.34,5489.92,31262819.94,Lagos,Sea,192626689.61279997,France,48.856614,2.352221
Cassava,Prime Agro Exports Nigeria Limited,Spain,2023-04-15,627,49380.09,3564.84,30961316.43,Lagos,Sea,176032120.0356,Spain,40.463831,-3.749225
Plantain,Prime Agro Exports Nigeria Limited,Belgium,2021-09-27,743,24056.22,9317.83,17873771.46,Calabar,Sea,224151768.40260002,Belgium,50.508308,4.351728
Cocoa,Golden Farms Nigeria Limited,Germany,2022-06-07,775,13645.3,6202.53,10575107.5,Warri,Sea,84635382.609,Germany,51.165691,10.451526
Cocoa,Agro Allied Exporters Nigeria Limited,Spain,2022-02-06,881,26436.88,3810.84,23290891.28,Port Harcourt,Sea,100746719.7792,Spain,40.463831,-3.749225
Sesame,Nigeria Agro Export Company,Austria,2020-02-19,905,42903.63,2926.81,38827785.15,Lagos,Sea,125570773.32029998,Austria,47.516236,14.550072
Cassava,Greenfield Agro Exporters Nigeria Limited,Denmark,2023-07-24,841,43215.55,9448.55,36344277.55,Lagos,Sea,408324284.9525,Denmark,56.2563,9.568083
Palm Oil,Solid Agro Nigeria Limited,Italy,2021-11-20,487,48839.39,6529.26,23784782.93,Calabar,Sea,318885075.5514,Italy,41.890238,12.496365
Cashew,Farmgate Nigeria Limited,France,2020-08-08,390,38419.12,7127.08,14983456.8,Lagos,Sea,273816141.76960003,France,48.856614,2.352221
Cassava,Solid Agro Nigeria Limited,Germany,2022-12-18,409,34153.61,9814.72,13968826.49,Lagos,Sea,335208119.1392,Germany,51.165691,10.451526
Ginger,Nigerian Export Promotion Council (NEPC),Italy,2023-11-18,198,31390.01,5406.99,6215221.98,Port Harcourt,Sea,169725470.16989997,Italy,41.890238,12.496365
Cassava,Solid Agro Nigeria Limited,Austria,2020-06-04,748,25682.21,9748.12,19210293.08,Lagos,Sea,250353264.94520003,Austria,47.516236,14.550072
Ginger,Golden Farms Nigeria Limited,Switzerland,2023-12-14,475,12470.79,4281.38,5923625.25,Lagos,Sea,53392190.890200004,Switzerland,46.818188,8.2275
Cassava,Solid Agro Nigeria Limited,Austria,2021-12-20,375,14459.63,7873.61,5422361.25,Lagos,Sea,113849487.36429998,Austria,47.516236,14.550072
Sesame,Prime Agro Exports Nigeria Limited,Netherlands,2021-09-01,814,30126.69,4693.67,24523125.66,Calabar,Sea,141404741.0523,Netherlands,52.377956,4.897976
Cocoa,Solid Agro Nigeria Limited,Sweden,2023-09-15,222,28231.62,7367.68,6267419.64,Lagos,Sea,208001542.0416,Sweden,59.334732,18.057936
Sesame,Prime Agro Exports Nigeria Limited,Italy,2021-06-20,190,22327.68,6223.45,4242259.2,Lagos,Sea,138955200.096,Italy,41.890238,12.496365
Palm Oil,Nigerian Export Promotion Council (NEPC),Belgium,2023-05-23,567,35646.93,2499.84,20211809.31,Lagos,Sea,89111621.4912,Belgium,50.508308,4.351728
Palm Oil,Farmgate Nigeria Limited,Sweden,2022-08-15,595,33805.15,8217.57,20114064.25,Lagos,Sea,277796186.4855,Sweden,59.334732,18.057936
Cashew,Solid Agro Nigeria Limited,Belgium,2023-09-09,705,20889.94,5798.03,14727407.7,Warri,Sea,121120498.81819999,Belgium,50.508308,4.351728
Cassava,Solid Agro Nigeria Limited,Switzerland,2023-08-27,341,49196.09,2640.45,16775866.69,Lagos,Sea,129899815.84049998,Switzerland,46.818188,8.2275
Sesame,Nigeria Agro Export Company,Belgium,2023-04-25,654,10417.46,5360.66,6813018.84,Lagos,Sea,55844461.12359999,Belgium,50.508308,4.351728
Cocoa,Agro Allied Exporters Nigeria Limited,Austria,2022-08-23,639,35392.97,6671.2,22616107.83,Warri,Sea,236113581.464,Austria,47.516236,14.550072
Plantain,Agro Export Nigeria Ltd,France,2020-03-01,462,32503.8,8516.97,15016755.6,Lagos,Sea,276833889.486,France,48.856614,2.352221
Cassava,Nigerian Export Promotion Council (NEPC),France,2020-06-21,467,13294.58,4013.08,6208568.86,Lagos,Sea,53352213.1064,France,48.856614,2.352221
Cocoa,Nigerian Export Promotion Council (NEPC),Switzerland,2023-04-01,902,26139.97,4595.39,23578252.94,Warri,Sea,120123356.73830001,Switzerland,46.818188,8.2275
Cassava,Agriplus Nigeria Limited,Germany,2022-02-13,965,36870.0,4666.84,35579550.0,Warri,Sea,172066390.8,Germany,51.165691,10.451526
Cashew,Golden Farms Nigeria Limited,Denmark,2021-10-06,344,11762.79,5039.24,4046399.76,Lagos,Sea,59275521.8796,Denmark,56.2563,9.568083
Ginger,Solid Agro Nigeria Limited,Switzerland,2021-05-15,511,31655.61,8956.6,16176016.71,Lagos,Sea,283526636.526,Switzerland,46.818188,8.2275
Cassava,Solid Agro Nigeria Limited,Denmark,2022-07-26,205,19635.92,4458.43,4025363.6,Port Harcourt,Sea,87545374.8056,Denmark,56.2563,9.568083
Plantain,Golden Farms Nigeria Limited,Belgium,2021-11-29,522,19308.83,3240.13,10079209.26,Warri,Sea,62563119.34790001,Belgium,50.508308,4.351728
Plantain,Agro Allied Exporters Nigeria Limited,France,2020-02-07,292,39681.37,9990.57,11586960.04,Lagos,Sea,396439504.68090004,France,48.856614,2.352221
Cocoa,Golden Farms Nigeria Limited,France,2022-01-12,994,38992.61,8142.85,38758654.34,Lagos,Sea,317510974.3385,France,48.856614,2.352221
Cashew,Greenfield Agro Exporters Nigeria Limited,Spain,2020-12-03,290,18007.19,9572.06,5222085.1,Port Harcourt,Sea,172365903.11139998,Spain,40.463831,-3.749225
Palm Oil,Agriplus Nigeria Limited,Denmark,2023-01-21,530,14332.67,8759.32,7596315.1,Lagos,Sea,125544442.98439999,Denmark,56.2563,9.568083
Cashew,Prime Agro Exports Nigeria Limited,Austria,2020-10-24,208,31322.8,7800.08,6515142.4,Lagos,Sea,244320345.824,Austria,47.516236,14.550072
Plantain,Farmgate Nigeria Limited,Belgium,2021-03-08,797,47976.47,6541.42,38237246.59,Lagos,Sea,313834240.38740003,Belgium,50.508308,4.351728
Ginger,Prime Agro Exports Nigeria Limited,Austria,2020-12-25,925,13785.14,8374.84,12751254.5,Lagos,Sea,115448341.8776,Austria,47.516236,14.550072
Palm Oil,Farmgate Nigeria Limited,France,2021-11-30,809,22118.5,3485.39,17893866.5,Port Harcourt,Sea,77091598.715,France,48.856614,2.352221
Sesame,Agriplus Nigeria Limited,Sweden,2022-06-11,343,28619.01,8180.16,9816320.43,Lagos,Sea,234108080.84159997,Sweden,59.334732,18.057936
Ginger,Greenfield Agro Exporters Nigeria Limited,Belgium,2022-10-01,556,46687.6,6872.49,25958305.6,Lagos,Sea,320860064.12399995,Belgium,50.508308,4.351728
Cashew,Nigeria Agro Export Company,Denmark,2022-01-02,225,27359.34,4792.7,6155851.5,Lagos,Sea,131125108.81799999,Denmark,56.2563,9.568083
Ginger,Golden Farms Nigeria Limited,Sweden,2021-01-28,218,18450.31,3273.85,4022167.58,Lagos,Sea,60403547.3935,Sweden,59.334732,18.057936
Ginger,Agro Allied Exporters Nigeria Limited,Switzerland,2021-05-25,715,36611.18,9363.95,26176993.7,Warri,Sea,342825258.961,Switzerland,46.818188,8.2275
Sesame,Solid Agro Nigeria Limited,Italy,2020-04-22,583,40492.17,5945.15,23606935.11,Port Harcourt,Sea,240732024.4755,Italy,41.890238,12.496365
Cocoa,Nigerian Export Promotion Council (NEPC),France,2021-03-18,619,35120.03,4158.59,21739298.57,Calabar,Sea,146049805.5577,France,48.856614,2.352221
Cashew,Nigeria Agro Export Company,Netherlands,2023-06-11,730,49937.99,9149.4,36454732.7,Warri,Sea,456902645.706,Netherlands,52.377956,4.897976
Rubber,Agro Export Nigeria Ltd,Sweden,2023-11-01,952,15607.62,5086.57,14858454.24,Lagos,Sea,79389251.6634,Sweden,59.334732,18.057936
Rubber,Agro Allied Exporters Nigeria Limited,Netherlands,2023-08-06,447,49544.5,6381.92,22146391.5,Lagos,Sea,316189035.44,Netherlands,52.377956,4.897976
Cashew,Greenfield Agro Exporters Nigeria Limited,Germany,2023-03-05,315,42814.92,6620.22,13486699.8,Lagos,Sea,283444189.6824,Germany,51.165691,10.451526
Cassava,Nigeria Agro Export Company,Denmark,2020-08-09,504,10656.58,9979.02,5370916.32,Lagos,Sea,106342224.9516,Denmark,56.2563,9.568083
